fid,id,x,y
"2812","2811",-51.5610000000001,-25.7818
"2813","2812",-51.5210000000001,-25.7818
"2933","2932",-52.2010000000001,-25.8218
"2934","2933",-52.1610000000001,-25.8218
"2935","2934",-52.1210000000001,-25.8218
"2936","2935",-52.0810000000001,-25.8218
"2937","2936",-52.0410000000001,-25.8218
"2944","2943",-51.7610000000001,-25.8218
"2945","2944",-51.7210000000001,-25.8218
"2946","2945",-51.6810000000001,-25.8218
"2947","2946",-51.6410000000001,-25.8218
"2948","2947",-51.6010000000001,-25.8218
"2949","2948",-51.5610000000001,-25.8218
"3070","3069",-52.2010000000001,-25.8618
"3071","3070",-52.1610000000001,-25.8618
"3072","3071",-52.1210000000001,-25.8618
"3073","3072",-52.0810000000001,-25.8618
"3074","3073",-52.0410000000001,-25.8618
"3080","3079",-51.8010000000001,-25.8618
"3081","3080",-51.7610000000001,-25.8618
"3082","3081",-51.7210000000001,-25.8618
"3083","3082",-51.6810000000001,-25.8618
"3084","3083",-51.6410000000001,-25.8618
"3085","3084",-51.6010000000001,-25.8618
"3207","3206",-52.2010000000001,-25.9018
"3208","3207",-52.1610000000001,-25.9018
"3209","3208",-52.1210000000001,-25.9018
"3210","3209",-52.0810000000001,-25.9018
"3211","3210",-52.0410000000001,-25.9018
"3212","3211",-52.0010000000001,-25.9018
"3213","3212",-51.9610000000001,-25.9018
"3214","3213",-51.9210000000001,-25.9018
"3215","3214",-51.8810000000001,-25.9018
"3216","3215",-51.8410000000001,-25.9018
"3217","3216",-51.8010000000001,-25.9018
"3218","3217",-51.7610000000001,-25.9018
"3219","3218",-51.7210000000001,-25.9018
"3220","3219",-51.6810000000001,-25.9018
"3221","3220",-51.6410000000001,-25.9018
"3222","3221",-51.6010000000001,-25.9018
"3343","3342",-52.241,-25.9418
"3344","3343",-52.2010000000001,-25.9418
"3345","3344",-52.1610000000001,-25.9418
"3346","3345",-52.1210000000001,-25.9418
"3347","3346",-52.0810000000001,-25.9418
"3348","3347",-52.0410000000001,-25.9418
"3349","3348",-52.0010000000001,-25.9418
"3350","3349",-51.9610000000001,-25.9418
"3351","3350",-51.9210000000001,-25.9418
"3352","3351",-51.8810000000001,-25.9418
"3353","3352",-51.8410000000001,-25.9418
"3354","3353",-51.8010000000001,-25.9418
"3355","3354",-51.7610000000001,-25.9418
"3356","3355",-51.7210000000001,-25.9418
"3357","3356",-51.6810000000001,-25.9418
"3358","3357",-51.6410000000001,-25.9418
"3479","3478",-52.281,-25.9818
"3480","3479",-52.241,-25.9818
"3481","3480",-52.2010000000001,-25.9818
"3482","3481",-52.1610000000001,-25.9818
"3483","3482",-52.1210000000001,-25.9818
"3484","3483",-52.0810000000001,-25.9818
"3485","3484",-52.0410000000001,-25.9818
"3486","3485",-52.0010000000001,-25.9818
"3487","3486",-51.9610000000001,-25.9818
"3488","3487",-51.9210000000001,-25.9818
"3489","3488",-51.8810000000001,-25.9818
"3490","3489",-51.8410000000001,-25.9818
"3491","3490",-51.8010000000001,-25.9818
"3492","3491",-51.7610000000001,-25.9818
"3493","3492",-51.7210000000001,-25.9818
"3494","3493",-51.6810000000001,-25.9818
"3614","3613",-52.361,-26.0218
"3615","3614",-52.321,-26.0218
"3616","3615",-52.281,-26.0218
"3617","3616",-52.241,-26.0218
"3618","3617",-52.2010000000001,-26.0218
"3619","3618",-52.1610000000001,-26.0218
"3620","3619",-52.1210000000001,-26.0218
"3621","3620",-52.0810000000001,-26.0218
"3622","3621",-52.0410000000001,-26.0218
"3623","3622",-52.0010000000001,-26.0218
"3624","3623",-51.9610000000001,-26.0218
"3625","3624",-51.9210000000001,-26.0218
"3626","3625",-51.8810000000001,-26.0218
"3627","3626",-51.8410000000001,-26.0218
"3628","3627",-51.8010000000001,-26.0218
"3629","3628",-51.7610000000001,-26.0218
"3630","3629",-51.7210000000001,-26.0218
"3631","3630",-51.6810000000001,-26.0218
"3751","3750",-52.361,-26.0618
"3752","3751",-52.321,-26.0618
"3753","3752",-52.281,-26.0618
"3754","3753",-52.241,-26.0618
"3755","3754",-52.2010000000001,-26.0618
"3756","3755",-52.1610000000001,-26.0618
"3757","3756",-52.1210000000001,-26.0618
"3758","3757",-52.0810000000001,-26.0618
"3759","3758",-52.0410000000001,-26.0618
"3760","3759",-52.0010000000001,-26.0618
"3761","3760",-51.9610000000001,-26.0618
"3762","3761",-51.9210000000001,-26.0618
"3763","3762",-51.8810000000001,-26.0618
"3764","3763",-51.8410000000001,-26.0618
"3765","3764",-51.8010000000001,-26.0618
"3766","3765",-51.7610000000001,-26.0618
"3767","3766",-51.7210000000001,-26.0618
"3768","3767",-51.6810000000001,-26.0618
"3889","3888",-52.321,-26.1018
"3890","3889",-52.281,-26.1018
"3891","3890",-52.241,-26.1018
"3892","3891",-52.2010000000001,-26.1018
"3893","3892",-52.1610000000001,-26.1018
"3894","3893",-52.1210000000001,-26.1018
"3895","3894",-52.0810000000001,-26.1018
"3896","3895",-52.0410000000001,-26.1018
"3897","3896",-52.0010000000001,-26.1018
"3902","3901",-51.8010000000001,-26.1018
"3903","3902",-51.7610000000001,-26.1018
"3904","3903",-51.7210000000001,-26.1018
"4027","4026",-52.281,-26.1418
"4028","4027",-52.241,-26.1418
"4029","4028",-52.2010000000001,-26.1418
"4030","4029",-52.1610000000001,-26.1418
"4031","4030",-52.1210000000001,-26.1418
"4032","4031",-52.0810000000001,-26.1418
"4033","4032",-52.0410000000001,-26.1418
"4034","4033",-52.0010000000001,-26.1418
"4041","4040",-51.7210000000001,-26.1418
"4164","4163",-52.281,-26.1818
"4165","4164",-52.241,-26.1818
"4166","4165",-52.2010000000001,-26.1818
"4167","4166",-52.1610000000001,-26.1818
"4168","4167",-52.1210000000001,-26.1818
"4169","4168",-52.0810000000001,-26.1818
"4170","4169",-52.0410000000001,-26.1818
"4303","4302",-52.2010000000001,-26.2218
"4304","4303",-52.1610000000001,-26.2218
"4305","4304",-52.1210000000001,-26.2218
"4306","4305",-52.0810000000001,-26.2218
"4307","4306",-52.0410000000001,-26.2218
"4441","4440",-52.1610000000001,-26.2618
